TSN,,Genus,,Species,,Variety
851,,Chamaesiphon,,fuscus,,fuscus
852,,Chamaesiphon,,fuscus,,auratus
853,,Chamaesiphon,,cylindricus,,
854,,Chamaesiphon,,gracilis,,
855,,Chamaesiphon,,incrustans,,
856,,Chamaesiphon,,minimus,,
857,,Chamaesiphon,,minutus,,
858,,Chamaesiphon,,polonicus,,
859,,Chamaesiphon,,regularis,,
85,,Vibrio,,parahaemolyticus,,
860,,Chamaesiphon,,prescottii,,
861,,Nostocales,,,,
862,,Oscillatoriaceae,,,,
863,,Hydrococcus,,,,
864,,Hydrococcus,,rivularis,,
865,,Hydrocoleum,,,,
866,,Hydrocoleum,,holdeni,,
867,,Hydrocoleum,,lyngbyaceum,,
868,,Hydrocoleum,,cantharidosmus,,
869,,Hydrocoleum,,homoetrichum,,
86,,Spirillum,,,,
870,,Lyngbya,,,,
871,,Lyngbya,,aerugineo-caerulea,,
872,,Lyngbya,,aestuarii,,
873,,Lyngbya,,confervoides,,
874,,Lyngbya,,gracilis,,
875,,Lyngbya,,lutea,,
876,,Lyngbya,,semiplena,,
877,,Lyngbya,,majuscula,,
878,,Lyngbya,,martensiana,,
879,,Lyngbya,,subtilis,,
880,,Lyngbya,,rivulariarum,,
881,,Lyngbya,,kuetzingii,,
882,,Lyngbya,,contorta,,
883,,Lyngbya,,birgei,,
884,,Lyngbya,,nana,,
885,,Lyngbya,,penicillata,,
886,,Lyngbya,,circumcrerta,,
887,,Lyngbya,,cirularis,,
888,,Lyngbya,,diguetii,,
889,,Lyngbya,,epiphytica,,
890,,Lyngbya,,hieronymusii,,
891,,Lyngbya,,hummellii,,
892,,Lyngbya,,lagerheimia,,
893,,Lyngbya,,latissima,,
894,,Lyngbya,,limnetica,,
895,,Lyngbya,,major,,
896,,Lyngbya,,nordgaardii,,
897,,Lyngbya,,ochracea,,
898,,Lyngbya,,perelegans,,
899,,Lyngbya,,purpurea,,
900,,Lyngbya,,putealis,,
901,,Lyngbya,,spirulinoides,,
902,,Lyngbya,,subtillissima,,
903,,Lyngbya,,taylori,,
904,,Lyngbya,,versicolor,,
905,,Lyngbya,,ferruginea,,
906,,Microcoleus,,,,
907,,Microcoleus,,chthonoplastes,,
908,,Microcoleus,,lyngbyaceus,,
909,,Microcoleus,,tenerrimus,,
910,,Microcoleus,,vaginatus,,
911,,Microcoleus,,lacustris,,
912,,Microcoleus,,paludosus,,
913,,Microcoleus,,subtorulosus,,
914,,Microcoleus,,sociatus,,
915,,Microcoleus,,annulatus,,
916,,Microcoleus,,spumigena,,
917,,Oscillatoria,,,,
919,,Oscillatoria,,amphibia,,
920,,Oscillatoria,,brevis,,
922,,Oscillatoria,,brevis,,neapolitana
923,,Oscillatoria,,brevis,,brevis
924,,Oscillatoria,,laetevirens,,
925,,Oscillatoria,,lutea,,
926,,Oscillatoria,,margaritifera,,
927,,Oscillatoria,,nigro-viridis,,
928,,Oscillatoria,,princeps,,
929,,Oscillatoria,,retzii,,
930,,Oscillatoria,,salinarum,,
931,,Oscillatoria,,splendida,,
932,,Oscillatoria,,submembranaceae,,
933,,Oscillatoria,,subuliformis,,
934,,Oscillatoria,,erythraea,,
936,,Oscillatoria,,hildenbrandti,,
938,,Oscillatoria,,thiebautii,,
940,,Oscillatoria,,lacustris,,
942,,Oscillatoria,,contorta,,
944,,Oscillatoria,,curviceps,,
945,,Oscillatoria,,geminata,,
946,,Oscillatoria,,geminata,,geminata
947,,Oscillatoria,,geminata,,tenella
948,,Oscillatoria,,bonnemaisonii,,
949,,Oscillatoria,,chalybea,,
950,,Oscillatoria,,formosa,,
951,,Oscillatoria,,sancta,,
952,,Oscillatoria,,corallinae,,
953,,Oscillatoria,,subtillissima,,
954,,Oscillatoria,,tenuis,,
955,,Oscillatoria,,tenuis,,tenuis
956096,,Negibacteria,,,,
956098,,Acidobacteria,,,,
956100,,Aquificae,,,,
956101,,Armatimonadetes,,,,
956102,,Bacteroidetes,,,,
956103,,Caldiserica,,,,
956104,,Chlamydiae,,,,
956105,,Chlorobi,,,,
956107,,Chrysiogenetes,,,,
956108,,Cyanobacteria,,,,
956109,,Deferribacteres,,,,
956110,,Deinococcus-Thermus,,,,
956111,,Dictyoglomi,,,,
956112,,Elusimicrobia,,,,
956113,,Fibrobacteres,,,,
956115,,Fusobacteria,,,,
956116,,Gemmatimonadetes,,,,
956117,,Lentisphaerae,,,,
956118,,Nitrospira,,,,
956119,,Planctomycetes,,,,
956120,,Proteobacteria,,,,
956121,,Spirochaetae,,,,
956122,,Synergistetes,,,,
956124,,Thermodesulfobacteria,,,,
956125,,Thermotogae,,,,
956126,,Verrucomicrobia,,,,
956127,,Acidobacteria,,,,
956129,,Alphaproteobacteria,,,,
956131,,Aquificae,,,,
956132,,Armatimonadia,,,,
956134,,Bacteroidia,,,,
956135,,Betaproteobacteria,,,,
956137,,Caldisericia,,,,
956138,,Chlamydiae,,,,
956139,,Chlorobea,,,,
956141,,Chrysiogenetes,,,,
956142,,Chthonomonadetes,,,,
956144,,Cytophagia,,,,
956145,,Deferribacteres,,,,
956147,,Deinococci,,,,
956148,,Deltaproteobacteria,,,,
956149,,Dictyoglomia,,,,
956150,,Elusimicrobia,,,,
956151,,Epsilonproteobacteria,,,,
956153,,Fibrobacteria,,,,
956154,,Flavobacteriia,,,,
956155,,Fusobacteriia,,,,
956156,,Gammaproteobacteria,,,,
956157,,Gemmatimonadetes,,,,
956158,,Holophagae,,,,
956159,,Ignavibacteria,,,,
956161,,Lentisphaeria,,,,
956164,,Nitrospira,,,,
956165,,Opitutae,,,,
956166,,Phycisphaerae,,,,
956167,,Planctomycetacia,,,,
956168,,Sphingobacteriia,,,,
956169,,Spirochaetes,,,,
956170,,Synergistia,,,,
956171,,Thermodesulfobacteria,,,,
956174,,Thermotogae,,,,
956175,,Verrucomicrobiae,,,,
956176,,Zetaproteobacteria,,,,
956183,,Acanthopleuribacterales,,,,
956186,,Acidithiobacillales,,,,
956187,,Acidobacteriales,,,,
956188,,Aeromonadales,,,,
956189,,Alteromonadales,,,,
956192,,Aquificales,,,,
956193,,Armatimonadales,,,,
956195,,Bacteroidales,,,,
956196,,Bdellovibrionales,,,,
956198,,Burkholderiales,,,,
956200,,Caldisericales,,,,
956201,,Campylobacterales,,,,
956202,,Cardiobacteriales,,,,
956203,,Caulobacterales,,,,
956204,,Chlorobiales,,,,
956206,,Chromatiales,,,,
956207,,Chrysiogenales,,,,
956208,,Chthonomonadales,,,,
956211,,Cytophagales,,,,
956212,,Deferribacterales,,,,
956213,,Deinococcales,,,,
956214,,Desulfarculales,,,,
956215,,Desulfobacterales,,,,
956216,,Desulfovibrionales,,,,
956217,,Desulfurellales,,,,
956218,,Desulfuromonadales,,,,
956219,,Dictyoglomales,,,,
956220,,Elusimicrobiales,,,,
956221,,Enterobacteriales,,,,
956225,,Fibrobacterales,,,,
956226,,Flavobacteriales,,,,
956227,,Fusobacteriales,,,,
956229,,Gemmatimonadales,,,,
956233,,Holophagales,,,,
956234,,Hydrogenophilales,,,,
956235,,Ignavibacteriales,,,,
956236,,Kiloniellales,,,,
956237,,Kordiimonadales,,,,
956240,,Legionellales,,,,
956241,,Lentisphaerales,,,,
956242,,Mariprofundales,,,,
956243,,Methylococcales,,,,
956244,,Methylophilales,,,,
956245,,Myxococcales,,,,
956247,,Nautiliales,,,,
956248,,Neisseriales,,,,
956250,,Nitrosomonadales,,,,
956251,,Nitrospirales,,,,
956252,,Oceanospirillales,,,,
956253,,Opitutales,,,,
956254,,Parvularculales,,,,
956255,,Pasteurellales,,,,
956256,,Phycisphaerales,,,,
956257,,Planctomycetales,,,,
956258,,Procabacteriales,,,,
956259,,Puniceicoccales,,,,
956260,,Rhizobiales,,,,
956261,,Rhodobacterales,,,,
956262,,Rhodocyclales,,,,
956263,,Rhodospirillales,,,,
956265,,Salinisphaerales,,,,
956267,,Sneathiellales,,,,
956270,,Sphingobacteriales,,,,
956271,,Sphingomonadales,,,,
956272,,Synergistales,,,,
956273,,Syntrophobacterales,,,,
956274,,Thermales,,,,
956276,,Thermodesulfobacteriales,,,,
956281,,Thermotogales,,,,
956282,,Thiotrichales,,,,
956283,,Verrucomicrobiales,,,,
956284,,Vibrionales,,,,
956285,,Victivallales,,,,
956286,,Xanthomonadales,,,,
956293,,Cystobacterineae,,,,
956300,,Nannocystineae,,,,
956304,,Sorangiineae,,,,
956308,,Acanthopleuribacteraceae,,,,
956309,,Acetobacteraceae,,,,
956312,,Acidithiobacillaceae,,,,
956313,,Acidobacteriaceae,,,,
956319,,Aeromonadaceae,,,,
956320,,Akkermansiaceae,,,,
956321,,Alcaligenaceae,,,,
956322,,Alcanivoracaceae,,,,
956324,,Alteromonadaceae,,,,
956327,,Anaplasmataceae,,,,
956328,,Aquificaceae,,,,
956329,,Armatimonadaceae,,,,
956330,,Aurantimonadaceae,,,,
956331,,Bacteriovoracaceae,,,,
956332,,Bartonellaceae,,,,
956333,,Bdellovibrionaceae,,,,
956334,,Beijerinckiaceae,,,,
956337,,Blattabacteriaceae,,,,
956339,,Brachyspiraceae,,,,
956340,,Bradyrhizobiaceae,,,,
956341,,Brevinemataceae,,,,
956342,,Burkholderiaceae,,,,
956345,,Caldisericaceae,,,,
956346,,Campylobacteraceae,,,,
956347,,Cardiobacteriaceae,,,,
956350,,Caulobacteraceae,,,,
956351,,Celerinatantimonadaceae,,,,
956353,,Chitinophagaceae,,,,
956354,,Chlamydiaceae,,,,
956355,,Chlorobiaceae,,,,
956358,,Chromatiaceae,,,,
956359,,Chrysiogenaceae,,,,
956360,,Chthonomonadaceae,,,,
956361,,Cohaesibacteraceae,,,,
956362,,Colwelliaceae,,,,
956363,,Comamonadaceae,,,,
956366,,Coxiellaceae,,,,
956367,,Crenotrichaceae,,,,
956368,,Cryomorphaceae,,,,
956370,,Cyclobacteriaceae,,,,
956371,,Cystobacteraceae,,,,
956372,,Deferribacteraceae,,,,
956374,,Deinococcaceae,,,,
956379,,Desulfarculaceae,,,,
956380,,Desulfobacteraceae,,,,
956381,,Desulfobulbaceae,,,,
956382,,Desulfohalobiaceae,,,,
956383,,Desulfomicrobiaceae,,,,
956384,,Desulfonatronaceae,,,,
956385,,Desulfovibrionaceae,,,,
956386,,Desulfurellaceae,,,,
956387,,Desulfurobacteriaceae,,,,
956388,,Desulfuromonadaceae,,,,
956389,,Dictyoglomaceae,,,,
956391,,Ectothiorhodospiraceae,,,,
956392,,Elusimicrobiaceae,,,,
956396,,Erythrobacteraceae,,,,
956399,,Ferrimonadaceae,,,,
956400,,Fibrobacteraceae,,,,
956401,,Flammeovirgaceae,,,,
956402,,Flavobacteriaceae,,,,
956403,,Francisellaceae,,,,
956405,,Fusobacteriaceae,,,,
956407,,Gallionellaceae,,,,
956408,,Gemmatimonadaceae,,,,
956409,,Geobacteraceae,,,,
956414,,Granulosicoccaceae,,,,
956415,,Hahellaceae,,,,
956417,,Haliangiaceae,,,,
956419,,Halomonadaceae,,,,
956421,,Halothiobacillaceae,,,,
956422,,Helicobacteraceae,,,,
956425,,Holophagaceae,,,,
956426,,Holosporaceae,,,,
956427,,Hydrogenimonaceae,,,,
956428,,Hydrogenophilaceae,,,,
956429,,Hydrogenothermaceae,,,,
956430,,Hyphomicrobiaceae,,,,
956431,,Hyphomonadaceae,,,,
956433,,Idiomarinaceae,,,,
956434,,Ignavibacteriaceae,,,,
956438,,Kiloniellaceae,,,,
956440,,Kofleriaceae,,,,
956441,,Kordiimonadaceae,,,,
956444,,Legionellaceae,,,,
956445,,Lentisphaeraceae,,,,
956446,,Leptospiraceae,,,,
956447,,Leptotrichiaceae,,,,
956450,,Litoricolaceae,,,,
956451,,Marinilabiliaceae,,,,
956452,,Mariprofundaceae,,,,
956453,,Methylobacteriaceae,,,,
956454,,Methylococcaceae,,,,
956455,,Methylocystaceae,,,,
956456,,Methylophilaceae,,,,
956459,,Moraxellaceae,,,,
956460,,Moritellaceae,,,,
956462,,Myxococcaceae,,,,
956464,,Nannocystaceae,,,,
956466,,Nautiliaceae,,,,
956467,,Nevskiaceae,,,,
956469,,Nitrosomonadaceae,,,,
956470,,Nitrospinaceae,,,,
956471,,Nitrospiraceae,,,,
956474,,Oceanospirillaceae,,,,
956475,,Oleiphilaceae,,,,
956476,,Opitutaceae,,,,
956479,,Oxalobacteraceae,,,,
956481,,Parachlamydiaceae,,,,
956482,,Parvularculaceae,,,,
956483,,Pasteurellaceae,,,,
956489,,Phaselicystidaceae,,,,
956490,,Phycisphaeraceae,,,,
956491,,Phyllobacteriaceae,,,,
956492,,Piscirickettsiaceae,,,,
956493,,Planctomycetaceae,,,,
956495,,Polyangiaceae,,,,
956496,,Porphyromonadaceae,,,,
956497,,Prevotellaceae,,,,
956498,,Procabacteriaceae,,,,
956500,,Pseudoalteromonadaceae,,,,
956502,,Psychromonadaceae,,,,
956503,,Puniceicoccaceae,,,,
956505,,Rhodobacteraceae,,,,
956506,,Rhodobiaceae,,,,
956507,,Rhodocyclaceae,,,,
956508,,Rhodospirillaceae,,,,
956509,,Rhodothermaceae,,,,
956510,,Rickettsiaceae,,,,
956511,,Rikenellaceae,,,,
956513,,Rubritaleaceae,,,,
956516,,Saccharospirillaceae,,,,
956517,,Salinisphaeraceae,,,,
956518,,Sandaracinaceae,,,,
956520,,Saprospiraceae,,,,
956521,,Schleiferiaceae,,,,
956523,,Shewanellaceae,,,,
956524,,Simkaniaceae,,,,
956525,,Sinobacteraceae,,,,
956526,,Sneathiellaceae,,,,
956529,,Sphingobacteriaceae,,,,
956530,,Sphingomonadaceae,,,,
956537,,Succinivibrionaceae,,,,
956538,,Sutterellaceae,,,,
956539,,Synergistaceae,,,,
956540,,Syntrophaceae,,,,
956541,,Syntrophobacteraceae,,,,
956543,,Syntrophorhabdaceae,,,,
956544,,Thermaceae,,,,
956545,,Thermithiobacillaceae,,,,
956548,,Thermodesulfobacteriaceae,,,,
956556,,Thermotogaceae,,,,
956557,,Thioalkalispiraceae,,,,
956558,,Thiotrichaceae,,,,
956559,,Trueperaceae,,,,
956562,,Verrucomicrobiaceae,,,,
956563,,Vibrionaceae,,,,
956564,,Victivallaceae,,,,
956565,,Waddliaceae,,,,
956566,,Xanthobacteraceae,,,,
956567,,Xanthomonadaceae,,,,
956570,,Flavimonas,,,,
956571,,Halovibrio,,,,
956573,,Novosphingobium,,,,
956574,,Pelodictyon,,,,
956575,,Sinorhizobium,,,,
956576,,Sphingobium,,,,
956577,,Sphingopyxis,,,,
956578,,Thalassobacter,,,,
956579,,Wautersia,,,,
956582,,Acanthopleuribacter,,,,
956588,,Acetobacter,,,,
956590,,Acetofilamentum,,,,
956593,,Acetomicrobium,,,,
956595,,Acetothermus,,,,
956597,,Achromatium,,,,
956600,,Acidicaldus,,,,
956601,,Acidicapsa,,,,
956602,,Acidiferrobacter,,,,
956604,,Acidiphilium,,,,
956605,,Acidisoma,,,,
956606,,Acidisphaera,,,,
956608,,Acidithiobacillus,,,,
956609,,Acidobacterium,,,,
956610,,Acidocella,,,,
956611,,Acidomonas,,,,
956613,,Acidovorax,,,,
956615,,Actibacter,,,,
956619,,Actinobacillus,,,,
956633,,Adhaeribacter,,,,
956635,,Advenella,,,,
956636,,Aegyptianella,,,,
956637,,Aequorivita,,,,
956642,,Aestuariibacter,,,,
956643,,Aestuariicola,,,,
956645,,Afifella,,,,
956646,,Afipia,,,,
956647,,Agaricicola,,,,
956648,,Agarivorans,,,,
956649,,Aggregatibacter,,,,
956653,,Agromonas,,,,
956655,,Ahrensia,,,,
956656,,Aidingimonas,,,,
956657,,Akkermansia,,,,
956658,,Albibacter,,,,
956659,,Albidiferax,,,,
956660,,Albidovulum,,,,
956661,,Albimonas,,,,
956662,,Alcanivorax,,,,
956663,,Algibacter,,,,
956664,,Algicola,,,,
956665,,Algoriphagus,,,,
956666,,Aliagarivorans,,,,
956667,,Alicycliphilus,,,,
956669,,Aliidiomarina,,,,
956670,,Aliivibrio,,,,
956671,,Alishewanella,,,,
956672,,Alistipes,,,,
956677,,Alkaliflexus,,,,
956678,,Alkalilimnicola,,,,
956679,,Alkalimonas,,,,
956681,,Alkalispirillum,,,,
956682,,Alkanibacter,,,,
956683,,Alkanindiges,,,,
956689,,Allochromatium,,,,
956693,,Allomonas,,,,
956695,,Altererythrobacter,,,,
956696,,Alterococcus,,,,
956697,,Alteromonas,,,,
956698,,Alysiella,,,,
956699,,Amaricoccus,,,,
956700,,Ameyamaea,,,,
956701,,Aminiphilus,,,,
956702,,Aminobacter,,,,
956703,,Aminobacterium,,,,
956704,,Aminomonas,,,,
956708,,Amoebobacter,,,,
956709,,Amorphus,,,,
956711,,Amphritea,,,,
956717,,Anaerobaculum,,,,
956718,,Anaerobiospirillum,,,,
956726,,Anaeromyxobacter,,,,
956727,,Anaerophaga,,,,
956729,,Anaerorhabdus,,,,
956738,,Anaplasma,,,,
956739,,Ancalochloris,,,,
956740,,Ancalomicrobium,,,,
956741,,Ancylobacter,,,,
956742,,Anderseniella,,,,
956743,,Andreprevotia,,,,
956745,,Angiococcus,,,,
956746,,Angulomicrobium,,,,
956750,,Antarctobacter,,,,
956751,,Aquabacter,,,,
956752,,Aquabacterium,,,,
956753,,Aquamicrobium,,,,
956754,,Aquaspirillum,,,,
956755,,Aquicella,,,,
956756,,Aquifex,,,,
956757,,Aquiflexum,,,,
956758,,Aquimarina,,,,
956759,,Aquimonas,,,,
956760,,Aquincola,,,,
956763,,Aquisalimonas,,,,
956764,,Aquisphaera,,,,
956765,,Aquitalea,,,,
956768,,Archangium,,,,
956769,,Arcicella,,,,
956770,,Arcobacter,,,,
956771,,Arenibacter,,,,
956772,,Arenicella,,,,
956773,,Arenimonas,,,,
956774,,Arhodomonas,,,,
956775,,Armatimonas,,,,
956777,,Arsenophonus,,,,
956780,,Asaia,,,,
956783,,Asticcacaulis,,,,
956788,,Aurantimonas,,,,
956790,,Aureibacter,,,,
956791,,Aureimonas,,,,
956792,,Aureispira,,,,
956793,,Aureitalea,,,,
956796,,Avibacterium,,,,
956797,,Azoarcus,,,,
956798,,Azohydromonas,,,,
956799,,Azomonas,,,,
956800,,Azonexus,,,,
956801,,Azorhizobium,,,,
956802,,Azorhizophilus,,,,
956803,,Azospira,,,,
956804,,Azospirillum,,,,
956805,,Azovibrio,,,,
956806,,Bacteriovorax,,,,
956808,,Balnearium,,,,
956809,,Balneatrix,,,,
956810,,Balneimonas,,,,
956811,,Balneola,,,,
956812,,Barnesiella,,,,
956813,,Bartonella,,,,
956814,,Basfia,,,,
956815,,Bauldia,,,,
956817,,Bdellovibrio,,,,
956818,,Beggiatoa,,,,
956819,,Beijerinckia,,,,
956820,,Belliella,,,,
956822,,Belnapia,,,,
956823,,Bergeriella,,,,
956824,,Bergeyella,,,,
956825,,Bermanella,,,,
956828,,Bibersteinia,,,,
956830,,Bilophila,,,,
956831,,Biostraticola,,,,
956832,,Bisgaardia,,,,
956833,,Bizionia,,,,
956834,,Blastobacter,,,,
956835,,Blastochloris,,,,
956837,,Blastomonas,,,,
956838,,Blastopirellula,,,,
956839,,Blattabacterium,,,,
956842,,Bordetella,,,,
956843,,Borrelia,,,,
956844,,Bosea,,,,
956845,,Bowmanella,,,,
956847,,Brachymonas,,,,
956848,,Brachyspira,,,,
956849,,Brackiella,,,,
956850,,Bradyrhizobium,,,,
956852,,Brenneria,,,,
956853,,Breoghania,,,,
956856,,Brevinema,,,,
956857,,Brevundimonas,,,,
956860,,Brucella,,,,
956861,,Brumimicrobium,,,,
956862,,Bryobacter,,,,
956863,,Bryocella,,,,
956864,,Buchnera,,,,
956865,,Budvicia,,,,
956867,,Burkholderia,,,,
956868,,Buttiauxella,,,,
956870,,Butyricimonas,,,,
956872,,Byssovorax,,,,
956873,,Caedibacter,,,,
956874,,Caenimonas,,,,
956875,,Caenispirillum,,,,
956884,,Caldimicrobium,,,,
956885,,Caldimonas,,,,
956886,,Caldisericum,,,,
956888,,Calditerrivibrio,,,,
956889,,Caldithrix,,,,
956894,,Camelimonas,,,,
956895,,Caminibacter,,,,
956897,,Campylobacter,,,,
956898,,Candidimonas,,,,
956899,,Capnocytophaga,,,,
956900,,Carbophilus,,,,
956903,,Cardiobacterium,,,,
956904,,Carnimonas,,,,
956907,,Castellaniella,,,,
956909,,Catellibacterium,,,,
956913,,Catenococcus,,,,
956914,,Catenovulum,,,,
956918,,Caulobacter,,,,
956919,,Cedecea,,,,
956920,,Celeribacter,,,,
956921,,Celerinatantimonas,,,,
956923,,Cellulophaga,,,,
956926,,Cellvibrio,,,,
956929,,Cerasicoccus,,,,
956930,,Cesiribacter,,,,
956931,,Cetobacterium,,,,
956932,,Chelativorans,,,,
956933,,Chelatococcus,,,,
956934,,Chelonobacter,,,,
956935,,Chitinibacter,,,,
956936,,Chitinilyticum,,,,
956937,,Chitinimonas,,,,
956938,,Chitiniphilus,,,,
956939,,Chitinivorax,,,,
956940,,Chitinophaga,,,,
956941,,Chlamydia,,,,
956942,,Chlamydophila,,,,
956943,,Chlorobaculum,,,,
956944,,Chlorobium,,,,
956946,,Chloroherpeton,,,,
956948,,Chondromyces,,,,
956950,,Chromatium,,,,
956951,,Chromatocurvus,,,,
956952,,Chromohalobacter,,,,
956953,,Chryseobacterium,,,,
956956,,Chrysiogenes,,,,
956957,,Chthonomonas,,,,
956958,,Citreicella,,,,
956959,,Citreimonas,,,,
956962,,Clevelandina,,,,
956963,,Cloacibacillus,,,,
956964,,Cloacibacterium,,,,
956966,,Cobetia,,,,
956967,,Cocleimonas,,,,
956968,,Coenonia,,,,
956969,,Cohaesibacter,,,,
956971,,Collimonas,,,,
956973,,Colwellia,,,,
956974,,Comamonas,,,,
956975,,Conchiformibius,,,,
956977,,Conglomeromonas,,,,
956978,,Congregibacter,,,,
956979,,Constrictibacter,,,,
956983,,Coraliomargarita,,,,
956984,,Corallibacter,,,,
956985,,Corallococcus,,,,
956987,,Cosenzaea,,,,
956988,,Costertonia,,,,
956990,,Coxiella,,,,
956991,,Craurococcus,,,,
956992,,Crenothrix,,,,
956993,,Cristispira,,,,
956994,,Croceibacter,,,,
956995,,Croceicoccus,,,,
956996,,Croceitalea,,,,
956997,,Crocinitomix,,,,
956998,,Cronobacter,,,,
956,,Oscillatoria,,tenuis,,natans
957001,,Cryomorpha,,,,
957005,,Cucumibacter,,,,
957006,,Cupriavidus,,,,
957008,,Curvibacter,,,,
957009,,Cyclobacterium,,,,
957010,,Cycloclasticus,,,,
957011,,Cystobacter,,,,
957013,,Daeguia,,,,
957014,,Dasania,,,,
957015,,Dechloromonas,,,,
957016,,Deefgea,,,,
957017,,Deferribacter,,,,
957018,,Defluviicoccus,,,,
957020,,Defluviitoga,,,,
957023,,Deinobacterium,,,,
957024,,Deinococcus,,,,
957025,,Delftia,,,,
957029,,Denitratisoma,,,,
957031,,Denitrovibrio,,,,
957035,,Derxia,,,,
957037,,Desertibacter,,,,
957039,,Desulfacinum,,,,
957040,,Desulfarculus,,,,
957041,,Desulfatibacillum,,,,
957042,,Desulfatiferula,,,,
957043,,Desulfatirhabdium,,,,
957047,,Desulfobacca,,,,
957048,,Desulfobacter,,,,
957049,,Desulfobacterium,,,,
957050,,Desulfobacula,,,,
957051,,Desulfobaculum,,,,
957052,,Desulfobotulus,,,,
957053,,Desulfobulbus,,,,
957054,,Desulfocapsa,,,,
957055,,Desulfocella,,,,
957056,,Desulfococcus,,,,
957057,,Desulfocurvus,,,,
957058,,Desulfofaba,,,,
957059,,Desulfofrigus,,,,
957060,,Desulfofustis,,,,
957061,,Desulfoglaeba,,,,
957062,,Desulfohalobium,,,,
957063,,Desulfoluna,,,,
957064,,Desulfomicrobium,,,,
957065,,Desulfomonile,,,,
957066,,Desulfonatronospira,,,,
957067,,Desulfonatronovibrio,,,,
957068,,Desulfonatronum,,,,
957069,,Desulfonauticus,,,,
957070,,Desulfonema,,,,
957072,,Desulfopila,,,,
957073,,Desulforegula,,,,
957074,,Desulforhabdus,,,,
957075,,Desulforhopalus,,,,
957076,,Desulfosalsimonas,,,,
957077,,Desulfosarcina,,,,
957078,,Desulfosoma,,,,
957079,,Desulfospira,,,,
957081,,Desulfotalea,,,,
957082,,Desulfothermus,,,,
957083,,Desulfotignum,,,,
957085,,Desulfovermiculus,,,,
957086,,Desulfovirga,,,,
957088,,Desulfurella,,,,
957089,,Desulfurispira,,,,
957090,,Desulfurispirillum,,,,
957092,,Desulfurivibrio,,,,
957093,,Desulfurobacterium,,,,
957094,,Desulfuromonas,,,,
957095,,Desulfuromusa,,,,
957098,,Dethiosulfovibrio,,,,
957099,,Devosia,,,,
957102,,Diaphorobacter,,,,
957103,,Dichelobacter,,,,
957104,,Dichotomicrobium,,,,
957105,,Dickeya,,,,
957106,,Dictyoglomus,,,,
957108,,Dinoroseobacter,,,,
957109,,Diplocalyx,,,,
957110,,Diplorickettsia,,,,
957111,,Dokdonella,,,,
957112,,Dokdonia,,,,
957115,,Donghicola,,,,
957116,,Dongia,,,,
957118,,Duganella,,,,
957119,,Dyadobacter,,,,
957120,,Dyella,,,,
957121,,Dysgonomonas,,,,
957122,,Echinicola,,,,
957123,,Ectothiorhodosinus,,,,
957124,,Ectothiorhodospira,,,,
957125,,Edaphobacter,,,,
957126,,Edwardsiella,,,,
957129,,Ehrlichia,,,,
957130,,Eikenella,,,,
957131,,Eionea,,,,
957132,,Ekhidna,,,,
957133,,Elioraea,,,,
957134,,Elizabethkingia,,,,
957135,,Elusimicrobium,,,,
957136,,Empedobacter,,,,
957137,,Emticicia,,,,
957138,,Endozoicomonas,,,,
957139,,Enhydrobacter,,,,
957140,,Enhygromyxa,,,,
957141,,Ensifer,,,,
957144,,Enterovibrio,,,,
957147,,Epilithonimonas,,,,
957149,,Erwinia,,,,
957151,,Erythrobacter,,,,
957152,,Erythromicrobium,,,,
957155,,Eudoraea,,,,
957157,,Euzebyella,,,,
957158,,Ewingella,,,,
957160,,Exilispira,,,,
957161,,Fabibacter,,,,
957165,,Fangia,,,,
957167,,Ferribacterium,,,,
957169,,Ferrimonas,,,,
957171,,Ferruginibacter,,,,
957174,,Fervidobacterium,,,,
957175,,Fibrella,,,,
957176,,Fibrisoma,,,,
957177,,Fibrobacter,,,,
957180,,Filimonas,,,,
957182,,Filomicrobium,,,,
957184,,Flagellimonas,,,,
957185,,Flammeovirga,,,,
957186,,Flavihumibacter,,,,
957187,,Flaviramulus,,,,
957188,,Flavisolibacter,,,,
957189,,Flavitalea,,,,
957190,,Flavivirga,,,,
957192,,Flectobacillus,,,,
957193,,Flexibacter,,,,
957194,,Flexistipes,,,,
957195,,Flexithrix,,,,
957198,,Fluoribacter,,,,
957199,,Fluviicola,,,,
957201,,Fodinibius,,,,
957203,,Fodinicurvata,,,,
957205,,Fontibacter,,,,
957206,,Formivibrio,,,,
957207,,Formosa,,,,
957208,,Francisella,,,,
957210,,Frateuria,,,,
957216,,Fulvibacter,,,,
957217,,Fulvimarina,,,,
957218,,Fulvimonas,,,,
957219,,Fulvivirga,,,,
957221,,Fusobacterium,,,,
957222,,Gaetbulibacter,,,,
957223,,Gaetbulicola,,,,
957225,,Galbibacter,,,,
957226,,Gallaecimonas,,,,
957227,,Gallibacterium,,,,
957229,,Gallionella,,,,
957230,,Gangjinia,,,,
957233,,Gelidibacter,,,,
957236,,Geminicoccus,,,,
957237,,Gemmata,,,,
957238,,Gemmatimonas,,,,
957239,,Gemmiger,,,,
957240,,Gemmobacter,,,,
957241,,Geoalkalibacter,,,,
957243,,Geobacter,,,,
957245,,Geofilum,,,,
957247,,Geopsychrobacter,,,,
957249,,Georgfuchsia,,,,
957251,,Geothermobacter,,,,
957252,,Geothrix,,,,
957253,,Geotoga,,,,
957254,,Geovibrio,,,,
957255,,Gibbsiella,,,,
957256,,Giesbergeria,,,,
