TSN,,Genus,,Species,,Variety
46745,,Eutintinnus,,lusus-undae,,
46746,,Eutintinnus,,tenue,,
46747,,Eutintinnus,,apertus,,
46748,,Eutintinnus,,perminutus,,
46749,,Eutintinnus,,pectinus,,
46751,,Eutintinnus,,tubulosus,,
46753,,Dadayiella,,,,
46754,,Dadayiella,,jorgenseni,,
46755,,Dadayiella,,pachytoecus,,
46756,,Dadayiella,,ganymedes,,
46757,,Ormosella,,,,
46758,,Ormosella,,bresslaui,,
46759,,Salpingella,,,,
46760,,Salpingella,,acuminata,,
46761,,Salpingella,,minutissima,,
46762,,Salpingacantha,,,,
46763,,Salpingacantha,,undata,,
46764,,Steenstrupiella,,,,
46765,,Steenstrupiella,,gracilis,,
46766,,Amphorides,,,,
46767,,Amphorides,,brandti,,
46768,,Tintinnus,,,,
46769,,Tintinnus,,angustatus,,
46770,,Ascampbelliellidae,,,,
46771,,Acanthostomella,,,,
46772,,Acanthostomella,,gracilis,,
46773,,Acanthostomella,,norvegica,,
46774,,Entodiniomorphida,,,,
46775,,Colpodidae,,,,
46776,,Colpoda,,,,
46777,,Colpoda,,cucullus,,
46778,,Colpoda,,henneguyi,,
46779,,Colpoda,,inflata,,
46780,,Odontostomatida,,,,
46781,,Epalxellidae,,,,
46782,,Epalxella,,,,
46783,,Epalxella,,mirabilis,,
46784,,Hypotrichida,,,,
46785,,Oxytrichidae,,,,
46786,,Stylonychia,,,,
46787,,Stylonychia,,mytilus,,
46788,,Stylonychia,,pustulatus,,
46789,,Stylonychia,,curvata,,
46790,,Stylonychia,,notophora,,
46791,,Stylonychia,,putrina,,
46792,,Oxytricha,,,,
46793,,Oxytricha,,bifaria,,
46794,,Oxytricha,,fallax,,
46795,,Oxytricha,,hymenostoma,,
46796,,Oxytricha,,chlorelligera,,
46797,,Oxytricha,,furcata,,
46798,,Oxytricha,,ludibunda,,
46799,,Oxytricha,,minor,,
46800,,Oxytricha,,setigera,,
46801,,Pleurotricha,,,,
46802,,Pleurotricha,,lanceolata,,
46803,,Trachelostylidae,,,,
46804,,Urosoma,,,,
46805,,Urosoma,,acuminata,,
46806,,Urosoma,,caudata,,
46807,,Stichotrichina,,,,
46808,,Urostylidae,,,,
46809,,Urostyla,,,,
46810,,Urostyla,,grandis,,
46811,,Urostyla,,weissei,,
46812,,Urostyla,,viridis,,
46813,,Uroleptus,,,,
46814,,Uroleptus,,dispar,,
46815,,Uroleptus,,gibbus,,
46816,,Holostichidae,,,,
46817,,Holosticha,,,,
46818,,Holosticha,,kessleri,,
46820,,Holosticha,,vernalis,,
46821,,Spirofilidae,,,,
46822,,Stichoticha,,,,
46823,,Stichoticha,,secunda,,
46824,,Kahliella,,,,
46825,,Kahliella,,acrobates,,
46827,,Keronidae,,,,
46828,,Keronopsis,,,,
46829,,Keronopsis,,flavicens,,
46830,,Amphisiellidae,,,,
46831,,Onychodromopsis,,,,
46832,,Onychodromopsis,,flexilis,,
46833,,Chaetospiridae,,,,
46834,,Chaetospira,,,,
46835,,Chaetospira,,remex,,
46836,,Sporadotrichina,,,,
46837,,Euplotidae,,,,
46838,,Euplotes,,,,
46839,,Euplotes,,harpa,,
46840,,Euplotes,,vannus,,
46841,,Euplotes,,coronata,,
46842,,Euplotes,,minuta,,
46843,,Euplotes,,aediculatus,,
46844,,Euplotes,,carinatus,,
46845,,Euplotes,,charon,,
46846,,Euplotes,,eurystomus,,
46847,,Euplotes,,leticiensis,,
46848,,Euplotes,,patella,,
46849,,Euplotes,,plumipes,,
46850,,Euplotes,,woodruffi,,
46851,,Euplotes,,affinis,,
46852,,Euplotes,,moebiusi,,
46853,,Euplotes,,muscicola,,
46854,,Aspidiscidae,,,,
46855,,Aspidisca,,,,
46856,,Aspidisca,,hexenes,,
46857,,Aspidisca,,lynceus,,
46858,,Aspidisca,,costata,,
46859,,Aspidisca,,marsupialis,,
46860,,Aspidisca,,sulcata,,
550447,,Tintinnidium,,mucicola,,
550448,,Tintinnopsis,,akkeshiensis,,
550449,,Tintinnopsis,,brevicollis,,
550450,,Favella,,adriatica,,
550451,,Favella,,campanula,,
550453,,Rhabdonella,,poculum,,
550454,,Tintinnopsis,,mortensenii,,
550455,,Tintinnus,,lususundae,,
550456,,Tintinnopsis,,buetschlii,,
550459,,Acanthometron,,pellucida,,
550461,,Tintinnopsis,,angustior,,
550462,,Tintinnopsis,,corniger,,
550463,,Tintinnopsis,,directa,,
550494,,Euglena,,agilis,,
553099,,Apicomplexa,,,,
553100,,Conoidasida,,,,
553101,,Eucoccidiorida,,,,
553102,,Eimeriorina,,,,
553103,,Cryptosporidiidae,,,,
553104,,Cryptosporidium,,,,
553105,,Cryptosporidium,,parvum,,
553107,,Hexamitidae,,,,
553108,,Giardia,,,,
553109,,Giardia,,lamblia,,
610065,,Favella,,serrata,,
615921,,Euamoebida,,,,
615922,,Thecamoebidae,,,,
615923,,Vannellidae,,,,
615924,,Thecamoeba,,,,
615925,,Vannella,,,,
615926,,Thecamoeba,,orbis,,
615927,,Thecamoeba,,munda,,
630577,,Protozoa,,,,
726066,,Cryptosporidium,,muris,,
726067,,Cryptosporidium,,meleagridis,,
726068,,Cryptosporidium,,wrairi,,
726069,,Cryptosporidium,,bovis,,
726070,,Cryptosporidium,,cuniculus,,
726071,,Cryptosporidium,,felis,,
726072,,Cryptosporidium,,serpentis,,
726073,,Cryptosporidium,,nasoris,,
726074,,Cryptosporidium,,baileyi,,
726075,,Cryptosporidium,,varanii,,
726076,,Cryptosporidium,,cichlidis,,
726077,,Cryptosporidium,,reichenbachklinkei,,
726080,,Cryptosporidium,,galli,,
726081,,Cryptosporidium,,andersoni,,
726082,,Cryptosporidium,,canis,,
726083,,Cryptosporidium,,hominis,,
726084,,Cryptosporidium,,molnari,,
726085,,Cryptosporidium,,suis,,
726086,,Cryptosporidium,,scophthalmi,,
726087,,Cryptosporidium,,pestis,,
9601,,Euglenophycota,,,,
9602,,Euglenophyceae,,,,
9603,,Eutreptiales,,,,
9604,,Eutreptiaceae,,,,
9605,,Eutreptia,,,,
9606,,Eutreptia,,marina,,
9607,,Eutreptia,,lanowii,,
9608,,Eutreptia,,viridis,,
9609,,Eutreptiella,,,,
9610,,Eutreptiella,,marina,,
9611,,Distigmopsis,,,,
9612,,Distigmopsis,,grassei,,
9613,,Distigma,,,,
9614,,Distigma,,curvata,,
9615,,Distigma,,levis,,
9616,,Distigma,,proteus,,
9617,,Distigma,,sennii,,
9618,,Euglenales,,,,
9619,,Euglenaceae,,,,
9620,,Euglena,,,,
9621,,Khawkinea,,,,
9622,,Euglena,,acus,,
9623,,Euglena,,acus,var.,acus
9624,,Euglena,,acus,var.,rigida
9625,,Euglena,,acus,var.,longissima
9626,,Euglena,,deses,,
9627,,Euglena,,proxima,,
9628,,Euglena,,pumila,,
9629,,Euglena,,sanguinea,,
9630,,Euglena,,spirogyra,,
9631,,Euglena,,ehrenbergi,,
9632,,Euglena,,mutabilis,,
9633,,Euglena,,mutabilis,var.,mutabilis
9634,,Euglena,,mutabilis,var.,mainxi
9635,,Euglena,,tripteris,,
9636,,Euglena,,viridis,,
9638,,Euglena,,vermiformis,,
9639,,Euglena,,oxyuris,,
9640,,Euglena,,oxyuris,var.,oxyuris
9641,,Euglena,,oxyuris,var.,minor
9642,,Euglena,,sociabilis,,
9643,,Euglena,,stellata,,
9644,,Euglena,,rubra,,
9645,,Euglena,,arcus,,
9646,,Euglena,,elastica,,
9647,,Euglena,,minuta,,
9648,,Euglena,,alata,,
9649,,Euglena,,anabaenaminima,,
9650,,Euglena,,chlamydophora,,
9651,,Euglena,,chlorophoenica,,
9652,,Euglena,,circularis,,
9653,,Euglena,,convoluta,,
9654,,Euglena,,elongata,,
9655,,Euglena,,gracilis,,
9656,,Euglena,,haematodes,,
9657,,Euglena,,incurva,,
9658,,Euglena,,intermedia,,
9659,,Euglena,,klebsi,,
9660,,Euglena,,limnophila,,
9661,,Euglena,,longicaulis,,
9662,,Euglena,,pascheri,,
9663,,Euglena,,pisciformis,,
9664,,Euglena,,polymorpha,,
9665,,Euglena,,rostifera,,
9666,,Euglena,,spiroides,,
9667,,Euglena,,subehrenbergii,,
9668,,Euglena,,terricola,,
9669,,Euglena,,torta,,
9670,,Euglena,,vangoori,,
9671,,Euglena,,variabilis,,
9672,,Euglena,,charkowiense,,
9673,,Euglena,,fusca,,
9674,,Astasia,,,,
9675,,Astasia,,acus,,
9676,,Astasia,,applanata,,
9677,,Astasia,,curvata,,
9678,,Astasia,,dangeardi,,
9679,,Astasia,,fritschi,,
9680,,Astasia,,halli,,
9681,,Astasia,,inflata,,
9682,,Astasia,,klebsi,,
9683,,Astasia,,longa,,
9684,,Astasia,,sagittifera,,
9685,,Astasia,,torta,,
9686,,Euglenopsis,,,,
9687,,Euglenopsis,,vorax,,
9688,,Cyclidiopsis,,,,
9689,,Cyclidiopsis,,acus,,
9690,,Trachelomonas,,,,
9691,,Trachelomonas,,armata,,
9692,,Trachelomonas,,hispida,,
9693,,Trachelomonas,,hispida,var.,punctata
9694,,Trachelomonas,,hispida,var.,hispida
9695,,Trachelomonas,,hispida,var.,coronata
9696,,Trachelomonas,,hispida,var.,duplex
9697,,Trachelomonas,,volvocina,,
9698,,Trachelomonas,,volvocina,var.,volvicina
9699,,Trachelomonas,,volvocina,var.,punctata
9700,,Trachelomonas,,intermedia,,
9701,,Trachelomonas,,schauinslandii,,
9702,,Trachelomonas,,conica,,
9703,,Trachelomonas,,horrida,,
9704,,Trachelomonas,,horrida,var.,horrida
9705,,Trachelomonas,,horrida,var.,parvicollis
9706,,Trachelomonas,,bernardinensis,,
9707,,Trachelomonas,,bernardinensis,var.,bernardinensis
9708,,Trachelomonas,,bernardinensis,var.,major
9709,,Trachelomonas,,caudata,,
9710,,Trachelomonas,,caudata,var.,caudata
9711,,Trachelomonas,,caudata,var.,intermedia
9712,,Trachelomonas,,caudata,var.,sparsispina
9713,,Trachelomonas,,gemmata,,
9714,,Trachelomonas,,mammillosa,,
9715,,Trachelomonas,,mammillosa,var.,mammillosa
9716,,Trachelomonas,,mammillosa,var.,ovalis
9717,,Trachelomonas,,papillata,,
9718,,Trachelomonas,,acanthostoma,,
9719,,Trachelomonas,,euchlora,,
9720,,Trachelomonas,,lacustris,,
9721,,Trachelomonas,,superba,,
9722,,Trachelomonas,,superba,var.,superba
9723,,Trachelomonas,,superba,var.,swirenkiana
9724,,Trachelomonas,,varians,,
9725,,Trachelomonas,,allia,,
9726,,Trachelomonas,,granulosa,,
9727,,Trachelomonas,,granulosa,var.,granulosa
9728,,Trachelomonas,,granulosa,var.,subglobosa
9729,,Trachelomonas,,robusta,,
9730,,Trachelomonas,,rotunda,,
9731,,Trachelomonas,,charkowensis,,
9732,,Trachelomonas,,hexangulata,,
9733,,Trachelomonas,,acuminata,,
9734,,Trachelomonas,,bulla,,
9735,,Trachelomonas,,gibberosa,,
9736,,Trachelomonas,,girardiana,,
9737,,Trachelomonas,,piscatoris,,
9738,,Trachelomonas,,crebea,,
9739,,Trachelomonas,,scabra,,
9740,,Strombomonas,,,,
9741,,Strombomonas,,affinis,,
9742,,Strombomonas,,chodati,,
9743,,Strombomonas,,deflandrei,,
9744,,Strombomonas,,ettli,,
9745,,Strombomonas,,girardiana,,
9746,,Strombomonas,,tombowika,,
9747,,Strombomonas,,urceolata,,
9748,,Strombomonas,,verrucosa,,
9752,,Ascoglena,,,,
9753,,Ascoglena,,vaginicola,,
9754,,Colacium,,,,
9755,,Colacium,,arbuscula,,
9756,,Colacium,,vesciculosum,,
9757,,Colacium,,steinii,,
9758,,Lepocinclis,,,,
9759,,Lepocinclis,,acicularis,,
9760,,Lepocinclis,,ovum,,
9761,,Lepocinclis,,texta,,
9762,,Lepocinclis,,acuta,,
9763,,Lepocinclis,,fusiformis,,
9764,,Lepocinclis,,glabra,,
9765,,Lepocinclis,,sphagnophila,,
9766,,Phacus,,,,
9767,,Phacus,,acuminatus,,
9768,,Phacus,,acuminatus,var.,acuminatus
9769,,Phacus,,acuminatus,var.,drezepolskii
9771,,Phacus,,longicauda,,
9772,,Phacus,,longicauda,var.,longicauda
9773,,Phacus,,longicauda,var.,attenuata
9774,,Phacus,,longicauda,var.,insecta
9775,,Phacus,,pleuronectes,,
9776,,Phacus,,triqueter,,
9777,,Phacus,,hilikoides,,
9778,,Phacus,,hispidula,,
9779,,Phacus,,pyrum,,
9780,,Phacus,,suecicus,,
9781,,Phacus,,swirenkoi,,
9782,,Phacus,,tortus,,
9783,,Phacus,,anacoelus,,
9784,,Phacus,,asymmetrica,,
9785,,Phacus,,birgei,,
9786,,Phacus,,brevicaudatus,,
9787,,Phacus,,caudatus,,
9788,,Phacus,,hamatus,,
9789,,Phacus,,lemmermannii,,
9790,,Phacus,,lismorensis,,
9791,,Phacus,,minutus,,
9792,,Phacus,,onyx,,
9793,,Phacus,,orbicularis,,
9794,,Phacus,,orbicularis,var.,orbicularis
9795,,Phacus,,orbicularis,var.,caudatus
9796,,Phacus,,orbicularis,var.,flatheadensis
9797,,Phacus,,curvicauda,,
9798,,Phacus,,morii,,
9799,,Phacus,,morii,var.,morii
9800,,Phacus,,morii,var.,insecta
9801,,Hyalophacus,,,,
9802,,Hyalophacus,,ocellatus,,
9803,,Rhabdomonadales,,,,
9804,,Rhabdomonaceae,,,,
9805,,Rhabdomonas,,,,
9806,,Rhabdomonas,,costata,,
9807,,Rhabdomonas,,incurra,,
9808,,Rhabdomonas,,spiralis,,
9809,,Rhabdospira,,,,
9810,,Gyropaigne,,,,
9811,,Gyropaigne,,kosmos,,
9812,,Menoidium,,,,
9813,,Menoidium,,brandti,,
9814,,Parmidium,,,,
9815,,Parmidium,,circulare,,
9816,,Sphenomonadales,,,,
9817,,Sphenomonaceae,,,,
9818,,Sphenomonas,,,,
9819,,Sphenomonas,,quadrangularis,,
9820,,Atraktomonas,,,,
9821,,Atraktomonas,,laevis,,
9822,,Calycimonas,,,,
9823,,Calycimonas,,physaloides,,
9824,,Petalomonas,,,,
9825,,Petalomonas,,abscissa,,
9826,,Petalomonas,,mediocanellata,,
9827,,Petalomonas,,phacoides,,
9828,,Petalomonas,,prototheca,,
9829,,Petalomonas,,steini,,
9830,,Tropidocyphus,,,,
9831,,Tropidocyphus,,quadrangularis,,
9832,,Tropidocyphus,,otocostatus,,
9833,,Notosolenus,,,,
9834,,Notosolenus,,apocamptus,,
9835,,Notosolenus,,orbicularis,,
9836,,Notosolenus,,sinuatus,,
9837,,Notosolenus,,lagenos,,
9838,,Anisonema,,,,
9839,,Anisonema,,ovalis,,
9840,,Anisonema,,bryophyta,,
9841,,Heteronematales,,,,
9842,,Paranemataceae,,,,
9843,,Heteronema,,,,
9845,,Heteronema,,andersoniana,,
9846,,Heteronema,,borealis,,
9847,,Heteronema,,acus,,
9848,,Peranema,,,,
9849,,Peranema,,asperum,,
9850,,Peranema,,granulifera,,
9851,,Peranema,,trichophorum,,
9852,,Peranema,,macromastix,,
9853,,Peranema,,cyathoides,,
9854,,Peranemopsis,,,,
9855,,Peranemopsis,,striata,,
9856,,Urceolus,,,,
9857,,Urceolus,,cyclostomus,,
9858,,Urceolus,,sabulosus,,
9859,,Urceolus,,macromastix,,
9860,,Urceolus,,pascheri,,
9861,,Urceolus,,alenizinii,,
9862,,Dinema,,,,
9863,,Dinema,,litorale,,
9864,,Entosiphon,,,,
9865,,Entosiphon,,sulcatum,,
9866,,Entosiphon,,indicus,,
9867,,Euglenamorphales,,,,
9868,,Euglenamorphaceae,,,,
9869,,Euglenamorpha,,,,
9870,,Euglenamorpha,,hegneri,,
9871,,Hegneria,,,,
9872,,Hegneria,,leptodactyli,,
